articles,summaries
بلڈر کاشف کے قتل کا مقدمہ مقتول کے بھائی یاسر کی مدعیت میں قتل کی دفعہ کے تحت گلبہار تھانے میں درج کرلیا گیا ، مقدمہ کے متن کے مطابق مقتول کاشف کو زمین کے تنازع پر قتل کیا گیا، ساڑھے7 بجے بھائی کو گولی لگنے کی اطلاع ملی ،بھائی عباسی منتقل کرنے کے دوران راستے میں دم توڑ گیا تھا،مدعی نے پولیس کو بیان دیا ہے کہ انس اور اس کے بھائی علی نے میرے بھائی کو گولیاں ماریں، ملزمان انس اور علی کے خلاف کارروائی کی جائے۔ ," مقتول کے بھائی مدعیت میں بلڈر کاشف کو زمین کے تنازع پر قتل کرنے کا مقدمہ درج کر لیا۔ مدعی نے بتایا کہ انس اور اس کے بھائی علی نے  کاشف کو گولی ماری ہے۔ ملزمان کے خلاف کارروائی کا مطالبہ کیا گیا۔
"
ملزم نے فائرنگ کرکے چند سال قبل بہن کو موت کے گھاٹ اتارا تھا، ملزم بہن کو قتل کرنے کے بعد روپوش ہو گیا تھا اور اب اچانک منظر عام پر آکر اس نے بہنوئی کو بھی فائرنگ کرکے قتل کر دیا۔ پولیس نے لاش کو قبضہ میں لے کر ہسپتال منتقل کر دیا ہے، پولیس کا کہنا ہے کہ مقتول کی لاش پوسٹ مارٹم کے بعد ورثا کے حوالے کر دی جائے گی جبکہ واقعہ کا مقدمہ درج کرکے تفتیش شروع کر دی گئی ہے۔ دوسری جانب ورثا نے لاش کو ختم نبوت چوک میں رکھ کر حاصل پور اور بہاولنگر روڈ بلاک کر کے احتجاجی مظاہرہ شروع کر دیا، ورثا نے آئی جی پنجاب سے ملزمان کی گرفتاری کا مطالبہ کیا ہے۔,نواحی علاقے میں دیرینہ دشمنی پر سفاک ملزم نے بہن کے بعد بہنوئی کو بھی قتل کر دیا، مقتول نے ملزم کی بہن سے پسند کی شادی کی تھی۔  پولیس نے مقتول کی لاش قبضہ میں لی ہے ورثہ نے احتجاج کر کے ملزم کی گرفتاری کا مطالبہ کیا ہے۔
 جڑانوالہ جلاؤ گھیراؤ کیس سپریم کورٹ میں سماعت کیلئے مقرر کرلیا گیا۔ جسٹس اعجاز الاحسن کی سربراہی میں 3 رکنی بینچ کل سماعت کرے گا۔ بینچ میں جسٹس منیب اختر، جسٹس جمال خان مندوخیل بھی شامل ہیں۔ واضح رہے کہ واقعہ منصوبہ بندی کے تحت مسلم، مسیحی فسادات پھیلانے کی مذموم سازش تھی، مقامی مسلم آبادی کو ملوث کرکے مسیحی چرچ، آبادی، املاک کو نقصان پہنچایا گیا تھا۔,جڑانوالہ جلاؤ گھیراؤ کیس کی سماعت سپریم کورٹ میں منظور کرلی گئی ہے۔ اس واقعے میں مسلم، مسیحی فسادات کی مذموم سازش کا الزام ہے۔
" مقبوضہ کشمیر میں قابض بھارتی فورسز کی جانب سے ریاستی دہشت گردی جاری ہے، بھارتی فوج نے فائرنگ کرکے مزید 2 کشمیریوں کو شہید کردیا۔ کشمیر میڈیا سروس کے مطابق بھارتی فورسز نے دونوں نوجوانوں کو ضلع پونچھ سے سرچ آپریشن کی آڑ میں گرفتار کیا اور پھر فائرنگ کرکے شہید کردیا۔ بھارتی فوج نے اگست میں بھی 8 کشمیریوں کو ماورائے عدالت قتل کردیا تھا، جبکہ گھروں پر چھاپوں، تلاشی اور محاصرے کی 261 کارروائیوں کے دوران 134 کشمیریوں کو گرفتارکیا گیا، جن میں بیشتر حریت رہنما، نوجوان، کارکن اور طلبا شامل تھے۔
",مقبوضہ کشمیر میں بھارتی فورسز کی جانب سے دہشت گردی جاری ہے، جس میں 2 کشمیری شہید ہوئے ہیں۔ بھارتی فوج نے اگست میں بھی کشمیریوں کو قتل کیا تھا۔
 میکسیکو کی عدالت نے اسقاط حمل کو جائز قرار دے دیا، میکسیکو میں اسقاط حمل کرانے والی خواتین کو تین برس قید کا سامنا تھا۔ خبر ایجنسی کے مطابق میکسیکو کی سپریم کورٹ نے اسقاط حمل کو وفاقی طور پر غیر قانونی قرار دینے کا فیصلہ سناتے ہوئے کہا کہ اس طریقہ کار پر موجودہ پابندی غیر آئینی ہے اور یہ عمل انسانی حقوق کی خلاف ورزی ہے۔ میکسیکو کی 12 ریاستوں میں اسقاط حمل کو جرم قرار دیا جا چکا ہے، اپنے فیصلے میں میکسیکن کورٹ نے کہا کہ 2021 میں اسقاط حمل کو جرم قرار دینا غیر آئینی تھا۔,میکسیکو کی سپریم کورٹ نے اسقاط حمل کو وفاقی طور پر غیر قانونی قرار دے دیا ہے، خواتین کو تین برس قید کا انتظام بھی ختم کیا گیا ہے۔
 گزشتہ روز میکسیکو  میں نجی ٹی وی چینل 24نیوز کے مطابق مقامی پراسکیوٹر ویرونیکا ہرنینڈیز نے بتایا ہے کہ پولیس کو تین مغویوں کی تلاش تھی۔ آفیسر نے ان لوگوں کی تلاش میں ایک اپارٹمنٹ میں چھاپہ مارا جہاں فریزر سے دو آدمیوں کی لاشیں برآمد ہو گئیں۔ اس پر پولیس نے آس پاس کے دیگر اپارٹمنٹس کی تلاشی لی تو مزید فریزر سے مل گئیں۔پولیس کو ان گھروں سے مجموعی طور پر 13لاشیں ملیں۔  واضح رہے کہ لاطینی امریکہ کے اس ملک میں 2006ءکے بعد سے اب تک 4لاکھ قتل رپورٹ ہو چکے ہیں۔ 1962ءسے اب تک اس ملک میں 1لاکھ 10ہزار لوگ لاپتہ ہو چکے ہیں، جن کے پیچھے انہی جرائم پیشہ گینگز کا ہاتھ ہے۔ حکام کا کہنا ہے کہ یہ تمام لوگ بھی ممکنہ طور پر موت کے گھاٹ اتارے جا چکے ہیں۔,گزشتہ روز میکسیکو  پولیس نے اس ریاست کے شہر پوزا ریکا کے ایک علاقے سے فریزرز میں رکھی گئیں 13لاشیں برآمد کی ہیں۔ اعداد و شمار کے مطابق اب تک ایک لاکھ دس ہزار لوگ گمشدہ ہو چکے ہیں۔
 سیکرٹری دفاع لوئس کریسن سی او کے مطابق میکسیکو میں منشیات کنگ ایل چاپو کے بیٹے اوویڈیو گزمین کی گرفتاری کے خلاف گینگز نے فوج پر حملے کئے، ائیرپورٹ پر ایک مسافر طیارے کو نشانہ بنایا جو پرواز کرنے ہی والا تھا جبکہ 2 فوجی طیاروں کو بھی نشانہ بنایا گیا جس کے بعد طیارو ں نے ایمرجنسی لینڈنگ کی۔جلاؤ گھیراؤ کے واقعات میں متعدد گاڑیاں نذر آتش کی گئیں اورشاہراہیں بند کر دی گئیں۔ تشدد کا مرکز منشیات کارٹل کا گڑھ کلیاکان تھا، جہاں پورا علاقہ جام کر دیا گیا۔ جھڑپوں میں 10 فوجیوں سمیت 29 افراد ہلاک ہوئے جبکہ 35 فوجی اہلکار زخمی بھی ہوئے۔,میکسیکو میں منشیات کنگ ایل چاپو کے بیٹے کی گرفتاری کے خلاف گینگز کے فوج پر حملے کے نتیجے میں 10 فوجیوں سمیت 29 افراد ہلاک جبکہ 35 اہلکار زخمی ہو گئے
  تفصیلات کے مطابق فیصل آباد کے سوساں روڈ مدینہ ٹاؤن میں واقع نجی بینک کا ایریا منیجر 500 سے زائد اکاؤنٹ ہولڈرز کو ڈبل پیسے کا لالچ دے کر 50 کروڑ روپے لیکر امریکا فرار ہوگیا۔ ایف آئی سے حکام کے مطابق 500 سے زائد اکاؤنٹ ہولڈرز اس سے متاثر ہوئے ہیں، ایریا منیجر عمار کیانی 5 ماہ سے متوازی بینکنگ چلا رہا تھا، ملزم نے کھاتے داروں کو زیادہ منافع کا لالچ دیکر رقم لی۔ ایف آئی اے حکام کے مطابق عمار کیانی نے رقم بینک میں جمع کرانے کے بجائے کھاتے داروں کو جعلی دستاویزات دیں، ملزم نے بینک کی 8 برانچز کے عملے کو بھی ساتھ ملا رکھا تھا۔ ایف آئی اے کا مزید بتانا ہے کہ فراڈ میں ملوث دوسرے بینک افسران اور ملازمین بھی یورپ فرار ہوچکے ہیں۔ واضح رہے بنک مینجر عمار کیانی سابق ڈسٹرکٹ ناظم فیصل آباد رانا زاہد توصیف کا داماد ہے۔,نجی بینک کا ایریا منیجر کھاتے داروں کے 50 کروڑ روپے لیکر امریکا فرار ہوگیا۔ کھاتے داروں کو ڈبل پیسے کا لالچ دیے کر ایریا منیجر نے رقم لی۔ بینک کے تمام افسران اور ملازمین بھی باہر فرار ہو گئے۔ 
 مقبوضہ کشمیر کی جنت نظیر وادی میں  رحمت کے مہینے میں بھی خون کی ہولی نہ رکی۔ بھارتی فوج نے ضلع کلگام کے علاقے گوپال پورہ میں علی الصبح نام نہاد آپریشن کاسو کا آغاز کیا۔ فورسز نے  گھر گھر تلاشی کے دوران نہتے نوجوانوں کو بدترین تشدد کا نشانہ بناتے ہوئے شہید کردیا جن میں سے ایک کی شناخت زاہد احمد منٹو کے نام سے ہوئی ہے۔ بھارتی فورسز نے سری نگر، شوپیاں، پلوامہ اور بانڈی پورہ میں بھی سرچ آپریشن کا آغاز کردیا ہے، کٹھ پتلی انتظامیہ نے احتجاج کے خوف سے کلگام اور شوپیاں میں موبائل اور انٹرنیٹ سروس معطل کردی ہے۔,مقبوضہ کشمیر میں بھارتی فورسز کی ظلم و ستم کی داستان جاری ہے ، ضلع کلگام میں گھر گھر تلاشی کے دوران2نہتےنوجوانوں کو شہیدکردیا گیا۔ 
  مقبوضہ کشمیر پر بھارتی حکومت کا جبر اور شہریت کے متنازع قانون کے خلاف بھارت میں صدائے احتجاج بلند کرنے کا سلسہ جاری ہے۔ جواہر لال یونیورسٹی کی یونین صدرعائشہ گھوش نے جامعہ ملیہ کے باہر متنازعہ شہریت کے قانون سے خطاب کرتے ہوئے مودی حکومت کو ایک بار پھر آئینہ دکھا دیا۔ اسٹوڈنٹ یونین کی صدر عائشہ گوش نے کہا اس لڑائی میں کشمیر میں جو کچھ ہو رہا ہے ہم وہ نہیں بھول سکتے۔ مودی حکومت نے ہمارے حقوق اور آئینی حق چھیننے کی شروعات کشمیر سے ہی کی۔ ملک بھر میں مظاہروں کے باوجود  بی جے پی کی اتحادی انتہا پسند ہندو تنظیموں کی جانب سے متنازعہ قانون کا دفاع زور شور سے جاری ہے۔ ,دہلی کی جامعہ ملیہ میں مقبوضہ کشمیر میں جاری ظلم و ستم کی گونج سنائی دی۔ جامعہ ملیہ کی طلبہ یونین کی صدر عائشہ گوش نے متنازعہ قانون کے خلاف احتجاج سے خطاب کیا۔ 
 ملتان سمیت پورے جنوبی پنجاب میں بھی بجلی چوری کرنے والوں کے خلاف کریک ڈاؤن کیا گیا اور 3 ہزار سے زائد بجلی چوروں کو پکڑ کر مقدمات درج کر لیے گئے۔ مظفر گڑھ میں سابق ایم پی اے کا بجلی کا میٹر جعلی نکلا، سابق ایم پی اے کے مطابق ان کا گھر سولر پینل پر ہے۔  ملتان، ڈیرہ غازی خان، وہاڑی اور بہاولپور سے 290  بجلی چور پکڑے گئے، 1 کروڑ 66  لاکھ روپے جرمانہ لگا دیا گیا۔ سرگودھا میں  وفاقی تحقیقاتی ادارے (ایف آئی اے) نے 5 ہزار روپے رشوت لیتے ہوئے واپڈا کا افسر پکڑ لیا۔,بجلی چوری کے خلاف سرکار کا ایکشن دوسرے روز بھی جاری ہے، مظفر گڑھ میں سابق ممبر پنجاب اسمبلی (ایم پی اے) پر ملتان الیکٹرک پاور کمپنی (میپکو) نے بجلی چوری کا الزام عائد کردیا۔ 
